SampleID,Block,Time,Chamber,Fragmentation,Position,SampleControl,Notes,Date collected,Date analyzed,Temperature ( C) lab,Pressure (kPa) lab,_mol / ml,Calibration Date (most recent),C2H4 calibration slope,C2H2 Calibration slope,C2H2 Height,C2H2 Area,C2H2 _mol,C2H2 _mol (calc),_mol C2H2 / injection,C2H4 Height,C2H4 Area,C2H4 _mol,C2H4 _mol (calc),_mol C2H4 / injection,%C2H4 ml,%C2H4 ARA,Control,Blank,ARA (_mol/ml),ARA (_mol·m-2·d-1),ARA* (_mol/ml),ARA* (_mol·m-2·d-1)
52A-3.0c,5,2,A,3,0,control,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,965615,8584627,0.026828,0.026828,0.026828,4254,43080,0.000162,0.000162,0.000162,0.000004,0.006004496,,0.000026,,,,
52A-3.1c,5,2,A,3,1,control,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,1014440,9110317,0.028471,0.028471,0.028471,4467,45821,0.000172,0.000172,0.000172,0.000004,0.006017935,,0.000026,,,,
52A-3.0,5,2,A,3,0,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,21767130,197190454,0.616248,0.616248,0.616248,5132,42918,0.000161,0.000161,0.000161,0.000004,0.000261925,0.000162,0.000026,-0.000027,-2.3,0.000135,11.2
52A-3.1,5,2,A,3,1,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,28245029,257872461,0.805888,0.805888,0.805888,7345,63595,0.000239,0.000239,0.000239,0.000006,0.000296775,0.000172,0.000026,0.000041,3.4,0.000213,17.7
52A-3.S,5,2,A,3,S,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,19297811,170363853,0.532411,0.532411,0.532411,12782,116731,0.000439,0.000439,0.000439,0.000010,0.000824116,0.000167,0.000026,0.000246,20.5,0.000413,34.4
52A-3.E,5,2,A,3,E,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,42372896,388288600,1.213457,1.213456,1.213457,6313,51321,0.000193,0.000193,0.000193,0.000005,0.000159078,0.000167,0.000026,0.000000,0.0,0.000167,13.9
52A-4.0c,5,2,A,4,0,control,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,339329,3203499,0.010011,0.010011,0.010011,3765,39634,0.000149,0.000149,0.000149,0.000004,0.01467442,,0.000026,,,,
52A-4.1c,5,2,A,4,1,control,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,1167381,10770998,0.033661,0.033661,0.033661,4229,43123,0.000162,0.000162,0.000162,0.000004,0.004796262,,0.000026,,,,
52A-4.0,5,2,A,4,0,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,41992091,375177032,1.172481,1.172481,1.172481,3202,27310,0.000103,0.000103,0.000103,0.000002,8.76164E-05,0.000149,0.000026,-0.000072,-6.0,0.000077,6.4
52A-4.1,5,2,A,4,1,Sample,,,2011-01-21,24,104.8,42.439347,2010-09-21,265823000,319985600,31070185,290200460,0.906917,0.906917,0.906917,3569,30458,0.000115,0.000115,0.000115,0.000003,0.000126324,0.000162,0.000026,-0.000073,-6.1,0.000089,7.4
52A-4.N,5,2,A,4,N,Sample,,,2011-01-21,24,104.8,42.439347,2010-09-21,265823000,319985600,35206802,322281080,1.007174,1.007174,1.007174,767,13864,0.000052,0.000052,0.000052,0.000001,5.17808E-05,0.000156,0.000026,-0.000130,-10.8,0.000026,2.2
52A-4.E,5,2,A,4,E,Sample,,,2011-01-21,24,104.8,42.439347,2010-09-21,265823000,319985600,35781081,319697008,0.999098,0.999098,0.999098,9002,76821,0.000289,0.000289,0.000289,0.000007,0.00028917,0.000156,0.000026,0.000107,8.9,0.000263,21.9
52B-1.0c,5,2,B,1,0,control,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,686623,5961105,0.018629,0.018629,0.018629,4108,41641,0.000157,0.000157,0.000157,0.000004,0.008338648,,0.000026,,,,
52B-1.1c,5,2,B,1,1,control,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,1041942,9294767,0.029047,0.029047,0.029047,3833,37927,0.000143,0.000143,0.000143,0.000003,0.004887873,,0.000026,,,,
52B-1.0,5,2,B,1,0,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,45504701,406701418,1.270999,1.270999,1.270999,1693,10686,0.000040,0.000040,0.000040,0.000001,3.16274E-05,0.000157,0.000026,-0.000143,-12.0,0.000014,1.1
52B-1.1,5,2,B,1,1,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,53665029,483839951,1.512068,1.512068,1.512068,2423,15557,0.000059,0.000059,0.000059,0.000001,3.87031E-05,0.000143,0.000026,-0.000110,-9.2,0.000033,2.7
52B-1.N,5,2,B,1,N,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,41988737,385527416,1.204828,1.204827,1.204828,2091,13478,0.000051,0.000051,0.000051,0.000001,4.20814E-05,0.000150,0.000026,-0.000125,-10.5,0.000025,2.0
52B-1.E,5,2,B,1,E,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,34045364,290936806,0.909219,0.909218,0.909219,3686,31067,0.000117,0.000117,0.000117,0.000003,0.000128524,0.000150,0.000026,-0.000059,-5.0,0.000091,7.5
52B-2.0c,5,2,B,2,0,control,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,1394492,12584426,0.039328,0.039328,0.039328,3618,35962,0.000135,0.000135,0.000135,0.000003,0.003428127,,0.000026,,,,
52B-2.1c,5,2,B,2,1,control,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,1451584,13600674,0.042504,0.042504,0.042504,3644,35178,0.000132,0.000132,0.000132,0.000003,0.003103834,,0.000026,,,,
52B-2.0,5,2,B,2,0,Sample,,,2011-01-25,24,106.2,43.006285,2010-09-21,265823000,319985600,45743291,424544940,1.326763,1.326763,1.326763,1522,9250,0.000035,0.000035,0.000035,0.000001,2.62268E-05,0.000135,0.000026,-0.000126,-10.5,0.000009,0.7
52B-2.1,5,2,B,2,1,Sample,,,2011-01-25,24,106.2,43.006285,2010-09-21,265823000,319985600,48630823,437642270,1.367694,1.367694,1.367694,1896,18286,0.000069,0.000069,0.000069,0.000002,5.02939E-05,0.000132,0.000026,-0.000089,-7.4,0.000043,3.6
52B-2.N,5,2,B,2,N,Sample,,,2011-01-25,24,106.2,43.006285,2010-09-21,265823000,319985600,51550139,471579218,1.473752,1.473751,1.473752,4825,38683,0.000146,0.000146,0.000146,0.000003,9.87326E-05,0.000133,0.000026,-0.000014,-1.1,0.000120,10.0
52B-2.W,5,2,B,2,W,Sample,,,2011-01-25,24,106.2,43.006285,2010-09-21,265823000,319985600,34556995,315318349,0.985414,0.985414,0.985414,1666,10779,0.000041,0.000041,0.000041,0.000001,4.1148E-05,0.000133,0.000026,-0.000119,-9.9,0.000015,1.2
52B-3.0c,5,2,B,3,0,control,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,168681,1629664,0.005093,0.005093,0.005093,3616,38874,0.000146,0.000146,0.000146,0.000003,0.027912854,,0.000026,,,,
52B-3.1c,5,2,B,3,1,control,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,818841,7457998,0.023307,0.023307,0.023307,3604,36997,0.000139,0.000139,0.000139,0.000003,0.005936035,,0.000026,,,,
52B-3.0,5,2,B,3,0,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,42238320,380206893,1.188200,1.188200,1.188200,2295,14808,0.000056,0.000056,0.000056,0.000001,4.68807E-05,0.000146,0.000026,-0.000116,-9.7,0.000030,2.5
52B-3.1,5,2,B,3,1,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,47259555,427173108,1.334976,1.334976,1.334976,2514,16090,0.000061,0.000061,0.000061,0.000001,4.53388E-05,0.000139,0.000026,-0.000104,-8.7,0.000035,2.9
52B-3.S,5,2,B,3,S,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,45799859,418988695,1.309399,1.309399,1.309399,2801,25527,0.000096,0.000096,0.000096,0.000002,7.33337E-05,0.000143,0.000026,-0.000073,-6.1,0.000070,5.8
52B-3.E,5,2,B,3,E,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,42187280,392567683,1.226829,1.226829,1.226829,827,4364,0.000016,0.000016,0.000016,0.000000,1.33814E-05,0.000143,0.000026,-0.000153,-12.7,-0.000010,-0.9
52B-4.0c,5,2,B,4,0,control,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,460029,4443972,0.013888,0.013888,0.013888,3432,33711,0.000127,0.000127,0.000127,0.000003,0.009048789,,0.000026,,,,
52B-4.1c,5,2,B,4,1,control,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,995485,9073930,0.028357,0.028357,0.028357,4147,42481,0.000160,0.000160,0.000160,0.000004,0.00560398,,0.000026,,,,
52B-4.0,5,2,B,4,0,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,43880317,421325763,1.316702,1.316702,1.316702,1775,15316,0.000058,0.000058,0.000058,0.000001,4.37569E-05,0.000127,0.000026,-0.000095,-8.0,0.000032,2.6
52B-4.1,5,2,B,4,1,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,42534414,385669075,1.205270,1.205270,1.205270,2753,24170,0.000091,0.000091,0.000091,0.000002,7.5434E-05,0.000160,0.000026,-0.000095,-8.0,0.000065,5.4
52B-4.S,5,2,B,4,S,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,46949977,419936836,1.312362,1.312362,1.312362,2274,14959,0.000056,0.000056,0.000056,0.000001,4.28783E-05,0.000144,0.000026,-0.000114,-9.5,0.000030,2.5
52B-4.W,5,2,B,4,W,Sample,,,2011-01-25,24,106.3,43.046781,2010-09-21,265823000,319985600,49793628,448554760,1.401797,1.401797,1.401797,1436,7302,0.000027,0.000027,0.000027,0.000001,1.95955E-05,0.000144,0.000026,-0.000143,-11.9,0.000001,0.0
52C-1.0c,5,2,C,1,0,control,,,2011-01-26,23,106.3,43.192209,2010-09-21,265823000,319985600,205443,1875069,0.005860,0.005860,0.005860,3893,42357,0.000159,0.000159,0.000159,0.000004,0.026472446,,0.000027,,,,
52C-1.1c,5,2,C,1,1,control,,,2011-01-26,23,106.3,43.192209,2010-09-21,265823000,319985600,890815,8338687,0.026060,0.026060,0.026060,5347,56861,0.000214,0.000214,0.000214,0.000005,0.0081415,,0.000027,,,,
52C-1.0,5,2,C,1,0,Sample,,,2011-01-26,24,106.3,43.046781,2010-09-21,265823000,319985600,47783988,428556553,1.339300,1.339299,1.339300,4046,34835,0.000131,0.000131,0.000131,0.000003,9.7837E-05,0.000158,0.000026,-0.000054,-4.5,0.000105,8.7
52C-1.1,5,2,C,1,1,Sample,,,2011-01-26,24,106.3,43.046781,2010-09-21,265823000,319985600,47702105,448403776,1.401325,1.401325,1.401325,22160,201385,0.000758,0.000758,0.000758,0.000018,0.000540332,0.000213,0.000026,0.000518,43.2,0.000732,61.0
52C-1.N,5,2,C,1,N,Sample,,,2011-01-26,24,106.3,43.046781,2010-09-21,265823000,319985600,47198627,438428604,1.370151,1.370151,1.370151,9342,78883,0.000297,0.000297,0.000297,0.000007,0.000216535,0.000186,0.000026,0.000085,7.1,0.000271,22.5
52C-1.E,5,2,C,1,E,Sample,,,2011-01-26,24,106.3,43.046781,2010-09-21,265823000,319985600,52054393,481375233,1.504365,1.504365,1.504365,1450,7623,0.000029,0.000029,0.000029,0.000001,1.90621E-05,0.000186,0.000026,-0.000183,-15.3,0.000003,0.2
52C-2.0c,5,2,C,2,0,control,,,2011-01-26,24,106.3,43.046781,2010-09-21,265823000,319985600,1089879,10566081,0.033020,0.033020,0.033020,3605,40724,0.000153,0.000153,0.000153,0.000004,0.004618108,,0.000026,,,,
52C-2.1c,5,2,C,2,1,control,,,2011-01-26,24,106.3,43.046781,2010-09-21,265823000,319985600,328191,3077776,0.009618,0.009618,0.009618,4618,69314,0.000261,0.000261,0.000261,0.000006,0.026393992,,0.000026,,,,
52C-2.0,5,2,C,2,0,Sample,,,2011-01-26,24,106.2,43.006285,2010-09-21,265823000,319985600,52437564,468315926,1.463553,1.463553,1.463553,1015,4597,0.000017,0.000017,0.000017,0.000000,1.18159E-05,0.000153,0.000026,-0.000162,-13.5,-0.000009,-0.8
52C-2.1,5,2,C,2,1,Sample,,,2011-01-26,24,106.2,43.006285,2010-09-21,265823000,319985600,46051993,414712813,1.296036,1.296036,1.296036,1801,11568,0.000044,0.000044,0.000044,0.000001,3.35764E-05,0.000261,0.000026,-0.000243,-20.3,0.000018,1.5
52C-2.S,5,2,C,2,S,Sample,,,2011-01-26,24,106.2,43.006285,2010-09-21,265823000,319985600,42787009,389029401,1.215772,1.215772,1.215772,1741,17637,0.000066,0.000066,0.000066,0.000002,5.45703E-05,0.000207,0.000026,-0.000167,-13.9,0.000040,3.3
52C-2.W,5,2,C,2,W,Sample,,,2011-01-26,24,106.2,43.006285,2010-09-21,265823000,319985600,50415799,461993657,1.443795,1.443795,1.443795,2546,15634,0.000059,0.000059,0.000059,0.000001,4.07337E-05,0.000207,0.000026,-0.000174,-14.5,0.000033,2.7
52C-3.0c,5,2,C,3,0,control,,,2011-01-26,24,106.2,43.006285,2010-09-21,265823000,319985600,370438,3440305,0.010751,0.010751,0.010751,3596,37304,0.000140,0.000140,0.000140,0.000003,0.012884404,,0.000026,,,,
52C-3.1c,5,2,C,3,1,control,,,2011-01-26,24,106.2,43.006285,2010-09-21,265823000,319985600,1247031,11560184,0.036127,0.036127,0.036127,3510,35528,0.000134,0.000134,0.000134,0.000003,0.003685871,,0.000026,,,,
52C-3.0,5,2,C,3,0,Sample,,,2011-01-26,24,106.2,43.006285,2010-09-21,265823000,319985600,51490660,471764176,1.474330,1.474329,1.474330,1146,5998,0.000023,0.000023,0.000023,0.000001,1.53043E-05,0.000140,0.000026,-0.000143,-11.9,-0.000003,-0.3
52C-3.1,5,2,C,3,1,Sample,,,2011-01-26,24,106.2,43.006285,2010-09-21,265823000,319985600,43351764,402306396,1.257264,1.257264,1.257264,1517,9383,0.000035,0.000035,0.000035,0.000001,2.80744E-05,0.000134,0.000026,-0.000125,-10.4,0.000009,0.7
52C-3.S,5,2,C,3,S,Sample,,,2011-01-26,24,106.1,42.965790,2010-09-21,265823000,319985600,38350242,352013475,1.100092,1.100092,1.100092,2324,14398,0.000054,0.000054,0.000054,0.000001,4.92333E-05,0.000137,0.000026,-0.000109,-9.1,0.000028,2.3
52C-3.E,5,2,C,3,E,Sample,,,2011-01-26,24,106.1,42.965790,2010-09-21,265823000,319985600,49384436,434805122,1.358827,1.358827,1.358827,4849,40643,0.000153,0.000153,0.000153,0.000004,0.000112507,0.000137,0.000026,-0.000010,-0.9,0.000127,10.6
52C-4.0c,5,2,C,4,0,control,,,2011-01-26,24,106.0,42.925294,2010-09-21,265823000,319985600,272364,2480568,0.007752,0.007752,0.007752,3724,38328,0.000144,0.000144,0.000144,0.000003,0.018259943,,0.000026,,,,
52C-4.1c,5,2,C,4,1,control,,,2011-01-26,24,106.0,42.925294,2010-09-21,265823000,319985600,890529,7886121,0.024645,0.024645,0.024645,3845,38935,0.000146,0.000146,0.000146,0.000003,0.00590801,,0.000026,,,,
52C-4.0,5,2,C,4,0,Sample,,,2011-01-26,24,106.0,42.925294,2010-09-21,265823000,319985600,43637826,383155888,1.197416,1.197416,1.197416,1564,9161,0.000034,0.000034,0.000034,0.000001,2.87801E-05,0.000144,0.000026,-0.000136,-11.4,0.000008,0.6
52C-4.1,5,2,C,4,1,Sample,,,2011-01-26,24,106.0,42.925294,2010-09-21,265823000,319985600,45306271,405073792,1.265913,1.265913,1.265913,1874,19182,0.000072,0.000072,0.000072,0.000002,5.69997E-05,0.000146,0.000026,-0.000100,-8.4,0.000046,3.8
52C-4.N,5,2,C,4,N,Sample,,,2011-01-26,24,106.0,42.925294,2010-09-21,265823000,319985600,45363126,413140121,1.291121,1.291121,1.291121,12924,111247,0.000418,0.000419,0.000418,0.000010,0.000324032,0.000145,0.000026,0.000247,20.6,0.000392,32.6
52C-4.W,5,2,C,4,W,Sample,,,2011-01-26,24,106.0,42.925294,2010-09-21,265823000,319985600,48013365,419670463,1.311529,1.311529,1.311529,2115,12970,0.000049,0.000049,0.000049,0.000001,3.72009E-05,0.000145,0.000026,-0.000122,-10.2,0.000023,1.9
62A-C,6,2,A,-,-,blank,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,39947842,361294915,1.129098,1.129097,1.129098,1254,7170,0.000027,0.000027,0.000027,0.000001,2.38883E-05,,0.000027,,,,
62A-1.0c,6,2,A,1,0,control,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,802923,7167471,0.022399,0.022399,0.022399,3537,35694,0.000134,0.000134,0.000134,0.000003,0.005958974,,0.000027,,,,
62A-1.1c,6,2,A,1,1,control,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,1008749,8967364,0.028024,0.028024,0.028024,3644,36020,0.000136,0.000136,0.000136,0.000003,0.004811959,,0.000027,,,,
62A-1.0,6,2,A,1,0,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,44932929,396713018,1.239784,1.239784,1.239784,1471,8243,0.000031,0.000031,0.000031,0.000001,2.50113E-05,0.000134,0.000027,-0.000130,-10.8,0.000004,0.3
62A-1.1,6,2,A,1,1,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,36595355,335095446,1.047221,1.047220,1.047221,2121,14479,0.000054,0.000054,0.000054,0.000001,5.20098E-05,0.000136,0.000027,-0.000109,,,
62A-1.N,6,2,A,1,N,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,39073008,361632714,1.130153,1.130153,1.130153,1138,6016,0.000023,0.000023,0.000023,0.000001,2.00249E-05,0.000135,0.000027,-0.000139,,,
62A-1.E,6,2,A,1,E,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,39604589,382693085,1.195970,1.195970,1.195970,831,4478,0.000017,0.000017,0.000017,0.000000,1.40853E-05,0.000135,0.000027,-0.000145,,,
62A-2.0c,6,2,A,2,0,control,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,1004916,9450678,0.029535,0.029535,0.029535,3336,34022,0.000128,0.000128,0.000128,0.000003,0.004314762,,0.000027,,,,
62A-2.1c,6,2,A,2,1,control,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,835947,7413420,0.023168,0.023168,0.023168,4035,40777,0.000153,0.000153,0.000153,0.000004,0.006577616,,0.000027,,,,
62A-2.0,6,2,A,2,0,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,41908481,365773504,1.143094,1.143094,1.143094,2157,14242,0.000054,0.000054,0.000054,0.000001,4.6868E-05,0.000128,0.000027,-0.000101,-8.4,0.000027,2.3
62A-2.1,6,2,A,2,1,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,39699406,355040530,1.109552,1.109552,1.109552,2705,24355,0.000092,0.000092,0.000092,0.000002,8.25681E-05,0.000153,0.000027,-0.000088,-7.3,0.000065,5.4
62A-2.N,6,2,A,2,N,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,40875742,365362390,1.141809,1.141809,1.141809,1631,10133,0.000038,0.000038,0.000038,0.000001,3.33839E-05,0.000141,0.000027,-0.000130,-10.8,0.000011,0.9
62A-2.W,6,2,A,2,W,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,42155214,383410525,1.198212,1.198212,1.198212,2312,21372,0.000080,0.000080,0.000080,0.000002,6.7095E-05,0.000141,0.000027,-0.000088,-7.3,0.000053,4.4
62A-3.0c,6,2,A,3,0,control,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,886070,8355533,0.026112,0.026112,0.026112,3635,39766,0.000150,0.000150,0.000150,0.000003,0.005696324,,0.000027,,,,
62A-3.1c,6,2,A,3,1,control,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,113840,1023514,0.003199,0.003199,0.003199,3680,38884,0.000146,0.000146,0.000146,0.000003,0.043731548,,0.000027,,,,
62A-3.0,6,2,A,3,0,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,31140013,265769159,0.830566,0.830566,0.830566,2388,15991,0.000060,0.000060,0.000060,0.000001,7.24232E-05,0.000150,0.000027,-0.000117,-9.8,0.000033,2.8
62A-3.1,6,2,A,3,1,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,23955559,221291461,0.691567,0.691567,0.691567,1290,10859,0.000041,0.000041,0.000041,0.000001,5.9066E-05,0.000146,0.000027,-0.000132,-11.0,0.000014,1.2
62A-3.S,6,2,A,3,S,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,44653319,391668596,1.224020,1.224019,1.224020,2434,15866,0.000060,0.000060,0.000060,0.000001,4.87602E-05,0.000148,0.000027,-0.000115,-9.6,0.000033,2.8
62A-3.W,6,2,A,3,W,Sample,,,2011-01-26,24,105.9,42.884798,2010-09-21,265823000,319985600,40014956,358389026,1.120016,1.120016,1.120016,2466,16825,0.000063,0.000063,0.000063,0.000001,5.65085E-05,0.000148,0.000027,-0.000112,-9.3,0.000036,3.0
62A-4.0c,6,2,A,4,0,control,,,2011-01-26,24,105.8,42.844303,2010-09-21,265823000,319985600,205814,1876064,0.005863,0.005863,0.005863,3708,38960,0.000147,0.000147,0.000147,0.000003,0.024388555,,0.000027,,,,
62A-4.1c,6,2,A,4,1,control,,,2011-01-26,24,105.8,42.844303,2010-09-21,265823000,319985600,882624,7757252,0.024243,0.024243,0.024243,3663,37364,0.000141,0.000141,0.000141,0.000003,0.005764645,,0.000027,,,,
62A-4.0,6,2,A,4,0,Sample,,,2011-01-26,24,105.8,42.844303,2010-09-21,265823000,319985600,42236299,371978726,1.162486,1.162486,1.162486,2010,11690,0.000044,0.000044,0.000044,0.000001,3.78284E-05,0.000147,0.000027,-0.000130,-10.8,0.000017,1.4
62A-4.1,6,2,A,4,1,Sample,,,2011-01-26,24,105.8,42.844303,2010-09-21,265823000,319985600,38277919,358503465,1.120374,1.120374,1.120374,1618,16459,0.000062,0.000062,0.000062,0.000001,5.52617E-05,0.000141,0.000027,-0.000106,-8.8,0.000035,2.9
62A-4.S,6,2,A,4,S,Sample,,,2011-01-26,24,105.8,42.844303,2010-09-21,265823000,319985600,34464476,304637788,0.952036,0.952036,0.952036,2542,17570,0.000066,0.000066,0.000066,0.000002,6.94218E-05,0.000144,0.000027,-0.000105,-8.7,0.000039,3.3
62A-4.E,6,2,A,4,E,Sample,,,2011-01-26,24,105.8,42.844303,2010-09-21,265823000,319985600,36157850,338182091,1.056867,1.056867,1.056867,6520,56773,0.000214,0.000214,0.000214,0.000005,0.000202042,0.000144,0.000027,0.000043,3.6,0.000187,15.6
62B-1.0c,6,2,B,1,0,control,,,2011-01-27,23,105.3,42.785885,2010-09-21,265823000,319985600,157920,1454481,0.004545,0.004545,0.004545,3661,40689,0.000153,0.000153,0.000153,0.000004,0.032577883,,0.000027,,,,
62B-1.1c,6,2,B,1,1,control,,,2011-01-27,23,105.3,42.785885,2010-09-21,265823000,319985600,111507,989812,0.003093,0.003093,0.003093,4067,43249,0.000163,0.000163,0.000163,0.000004,0.04996882,,0.000027,,,,
62B-1.0,6,2,B,1,0,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,34508761,314244112,0.982057,0.982057,0.982057,1606,9652,0.000036,0.000036,0.000036,0.000001,3.69719E-05,0.000152,0.000027,-0.000143,-11.9,0.000009,0.8
62B-1.1,6,2,B,1,1,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,43705904,397146864,1.241140,1.241140,1.241140,2708,17245,0.000065,0.000065,0.000065,0.000002,5.2267E-05,0.000162,0.000027,-0.000124,-10.4,0.000038,3.2
62B-1.N,6,2,B,1,N,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,44159654,395116664,1.234795,1.234795,1.234795,1524,8751,0.000033,0.000033,0.000033,0.000001,2.66599E-05,0.000157,0.000027,-0.000151,-12.6,0.000006,0.5
62B-1.W,6,2,B,1,W,Sample,,,2011-01-27,24,105.3,42.641825,2010-09-21,265823000,319985600,40601596,371293513,1.160345,1.160344,1.160345,3272,28619,0.000108,0.000108,0.000108,0.000003,9.27758E-05,0.000157,0.000027,-0.000076,-6.4,0.000081,6.8
62B-2.0c,6,2,B,2,0,control,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,618760,5608002,0.017526,0.017526,0.017526,3641,37748,0.000142,0.000142,0.000142,0.000003,0.008037462,,0.000027,,,,
62B-2.1c,6,2,B,2,1,control,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,835656,7647660,0.023900,0.023900,0.023900,3947,40737,0.000153,0.000153,0.000153,0.000004,0.006371219,,0.000027,,,,
62B-2.0,6,2,B,2,0,Sample,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,36109267,324363073,1.013680,1.013680,1.013680,1610,9306,0.000035,0.000035,0.000035,0.000001,3.45346E-05,0.000142,0.000027,-0.000134,-11.2,0.000008,0.7
62B-2.1,6,2,B,2,1,Sample,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,40652237,358335953,1.119850,1.119850,1.119850,10790,91706,0.000345,0.000345,0.000345,0.000008,0.000307972,0.000153,0.000027,0.000165,13.8,0.000318,26.5
62B-2.S,6,2,B,2,S,Sample,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,43824484,388352459,1.213656,1.213656,1.213656,1323,6990,0.000026,0.000026,0.000026,0.000001,2.1666E-05,0.000148,0.000027,-0.000148,-12.4,-0.000001,-0.1
62B-2.W,6,2,B,2,W,Sample,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,47027798,418604079,1.308197,1.308197,1.308197,1394,7121,0.000027,0.000027,0.000027,0.000001,2.0477E-05,0.000148,0.000027,-0.000147,-12.3,0.000000,0.0
62B-3.0c,6,2,B,3,0,control,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,860163,7757265,0.024243,0.024243,0.024243,4062,41370,0.000156,0.000156,0.000156,0.000004,0.006378751,,0.000027,,,,
62B-3.1c,6,2,B,3,1,control,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,257425,2335276,0.007298,0.007298,0.007298,3516,36566,0.000138,0.000138,0.000138,0.000003,0.01849982,,0.000027,,,,
62B-3.0,6,2,B,3,0,Sample,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,14170678,129741108,0.405459,0.405459,0.405459,2005,16850,0.000063,0.000063,0.000063,0.000001,0.000156312,0.000156,0.000027,-0.000120,-10.0,0.000036,3.0
62B-3.1,6,2,B,3,1,Sample,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,42195400,364948627,1.140516,1.140516,1.140516,2034,11936,0.000045,0.000045,0.000045,0.000001,3.93684E-05,0.000138,0.000027,-0.000120,-10.0,0.000018,1.5
62B-3.N,6,2,B,3,N,Sample,,,2011-01-27,24,105.2,42.601330,2010-09-21,265823000,319985600,42388082,378205359,1.181945,1.181945,1.181945,1401,7324,0.000028,0.000028,0.000028,0.000001,2.33103E-05,0.000147,0.000027,-0.000146,-12.2,0.000001,0.1
