"SampleID","Block","Time","Chamber","Frag","Pos","ARA.dwt","Cells.dwt","Nostoc","Nostoc.H","Stigonema","Stigonema.H","Other.cells","Cells","Cells.g","Cells.m","Hcells","Hcells.g","Hcells.m","ARA.ml","ARA.m","H2O","H2O.wwt","Position","Nfix","ARA.g"
"14C-1.N","1","4","C","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000338262951121964,-28.1885792601636,4.46748229233741,0.817100459309858,"N",-9.39619308672122,NA
"14C-1.E","1","4","C","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000365275149075965,-30.4395957563304,3.85255813953488,0.793923128534458,"E",-10.1465319187768,NA
"14C-2.O","1","4","C","2","O",440.7,34.7,0,0,0,0,0,0,0,0,0,0,0,-0.000168641299165825,-14.0534415971521,0.122484689413824,0.109119251753703,"O",-4.68448053238402,-3.82666891685556e-07
"14C-2.I","1","4","C","2","I",646.5,52,14.5,2,46.5,5,0,33888.8888888889,1303418.80341880,1404433760.68376,3888.88888888889,149572.649572650,161164529.91453,0.00408220561738848,340.18380144904,4.68715524034673,0.824165165581266,"I",113.394600483013,6.3143165002142e-06
"14C-2.N","1","4","C","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000260607800201668,-21.7173166834723,3.05655737704918,0.753485552636896,"N",-7.23910556115744,NA
"14C-2.W","1","4","C","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000350409036123005,-29.2007530102504,1.67164179104478,0.625698324022346,"W",-9.73358433675013,NA
"14C-3.O","1","4","C","3","O",289.8,38,0,0,0,0,1,555.555555555556,29239.7660818713,14122807.0175439,0,0,0,-0.000222271399756444,-18.5226166463703,0.102546916890081,0.0930091185410336,"O",-6.1742055487901,-7.66982055750323e-07
"14C-3.I","1","4","C","3","I",595.6,71.6,0,0,0,0,0,0,0,0,0,0,0,0.00101933338137329,84.9444484477744,4.71773636991028,0.825105612552806,"I",28.3148161492581,1.71143952547564e-06
"14C-3.S","1","4","C","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.38793469926308e-05,-7.82327891605257,3.98824517212427,0.799528698872244,"S",-2.60775963868419,NA
"14C-3.E","1","4","C","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000272165862343915,-22.6804885286596,2.68189964157706,0.728401070820151,"E",-7.56016284288653,NA
"14C-4.O","1","4","C","4","O",351.2,27.5,0,0,0,0,0,0,0,0,0,0,0,-0.000103905245280414,-8.65877044003452,0.121521335807050,0.108354011579818,"O",-2.88625681334484,-2.95857759910063e-07
"14C-4.I","1","4","C","4","I",348.5,39.1,0,0,19,0.5,0,10555.5555555556,539926.115373686,313607085.346216,277.777777777778,14208.5819835180,8252818.03542673,0.00601975725769093,501.646438140911,7.82727272727275,0.88671472708548,"I",167.215479380304,1.72733350292423e-05
"14C-4.S","1","4","C","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.22865356249226e-05,-6.85721130207688,4.21703703703704,0.808320318046287,"S",-2.28573710069229,NA
"14C-4.W","1","4","C","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000128106091926305,-10.6755076605254,2.18094475580465,0.685627988925246,"W",-3.55850255350846,NA
"24A-1.O","2","4","A","1","O",601.3,58.8,0,0,23.5,1.5,0,13055.5555555556,444066.515495087,445028659.611993,833.333333333333,28344.6712018141,28406084.6560847,0.000842082758239872,70.173563186656,6.61733490566039,0.86872048920195,"O",23.3911877288853,1.40043698360198e-06
"24A-1.I","2","4","A","1","I",504,51.4,0,0,39.5,3,0,21944.4444444444,853869.43363597,717250324.254215,1666.66666666667,64850.8430609598,54474708.1712062,0.00606293839928405,505.244866607005,6.39593023255813,0.864790503891203,"I",168.414955535668,1.20296396811192e-05
"24A-1.N","2","4","A","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00120077138925286,100.064282437738,6.2187725631769,0.861472294458892,"N",33.3547608125793,NA
"24A-1.W","2","4","A","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00826482500434939,688.735417029116,6.21185827910339,0.861339482654903,"W",229.578472343038,NA
"24A-2.O","2","4","A","2","O",489,39.4,0,0,58.5,2.5,0,32500,1649746.1928934,1344543147.20812,1388.88888888889,70501.9740552736,57459108.855048,0.00694413102694152,578.67758557846,4.99126001456665,0.833090201799173,"O",192.892528526153,1.42006769467107e-05
"24A-2.I","2","4","A","2","I",567,63.6,0,0,60.5,5,0,33611.1111111111,1056953.17959469,998820754.716981,2777.77777777778,87351.502445842,82547169.8113208,0.0117356372795150,977.969773292913,4.99564032697548,0.833212143246682,"I",325.989924430971,2.06977729797442e-05
"24A-2.S","2","4","A","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146222760266125,1218.52300221771,6.08534482758621,0.858863608711522,"S",406.17433407257,NA
"24A-2.E","2","4","A","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00626180548781605,521.81712398467,4.12437810945274,0.804854368932039,"E",173.939041328223,NA
"24A-3.O","2","4","A","3","O",688.3,59.4,0,0,6.5,0,0,3611.11111111111,121586.232697344,139479673.275970,0,0,0,0.00301249422904599,251.041185753833,4.96425796425796,0.832334549244398,"O",83.6803952512776,4.37671688078744e-06
"24A-3.I","2","4","A","3","I",656.8,79.6,0,0,66,2.5,0,36666.6666666667,921273.031825796,1008486878.83864,1388.88888888889,34896.7057509771,38200260.5620696,0.00827601504755483,689.667920629569,5.65191146881288,0.849667271627344,"I",229.889306876523,1.26005101211249e-05
"24A-3.N","2","4","A","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0168135978922027,1401.13315768356,5.55555555555556,0.847457627118644,"N",467.04438589452,NA
"24A-3.E","2","4","A","3","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00661812251821844,551.510209851537,5.72361809045226,0.851270553064275,"E",183.836736617179,NA
"24A-4.O","2","4","A","4","O",553.3,57.4,45.5,3,101,3.5,0,81388.8888888889,2835849.7870693,2615126145.30907,3611.11111111111,125822.686798297,116029487.675829,0.00152626863782422,127.189053152018,5.08195488721805,0.835579181604649,"O",42.3963510506728,2.75848298901901e-06
"24A-4.I","2","4","A","4","I",571.6,46.4,0,0,0,0,0,0,0,0,0,0,0,0.00415757473139541,346.464560949618,5.59341637010676,0.848333558224261,"I",115.488186983206,7.27357370782962e-06
"24A-4.S","2","4","A","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0082835482386393,690.295686553275,4.93726937269373,0.831572405220634,"S",230.098562184425,NA
"24A-4.W","2","4","A","4","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00338173537831504,281.811281526253,5.64999999999999,0.849624060150376,"W",93.9370938420844,NA
"24B-1.O","2","4","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000331764303405620,-27.6470252838017,3.99564586357040,0.799825682742592,"O",-9.21567509460057,NA
"24B-1.I","2","4","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00161186745916005,134.322288263338,5.25488873904248,0.840125053902544,"I",44.7740960877793,NA
"24B-1.S","2","4","B","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00175549351195146,146.291125995955,3.66979027219991,0.78585762064023,"S",48.7637086653184,NA
"24B-1.W","2","4","B","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000555204096149248,46.2670080124373,3.77407174323474,0.790535196414448,"W",15.4223360041458,NA
"24B-2.O","2","4","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000268921629023988,22.410135751999,3.08290155440414,0.75507614213198,"O",7.47004525066633,NA
"24B-2.I","2","4","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00138340532561573,115.283777134644,3.9979035639413,0.79991610738255,"I",38.4279257115481,NA
"24B-2.S","2","4","B","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000193379617484369,16.1149681236974,2.96600147819661,0.747856876630638,"S",5.37165604123247,NA
"24B-2.E","2","4","B","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00167510485523244,139.592071269370,3.94305019305019,0.797695762546377,"E",46.5306904231234,NA
"24B-3.O","2","4","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000650045066116372,54.1704221763643,4.51612903225806,0.818713450292397,"O",18.0568073921214,NA
"24B-3.I","2","4","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00322199661224171,268.499717686810,3.41890243902439,0.773699461846281,"I",89.4999058956032,NA
"24B-3.N","2","4","B","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107845319797003,898.710998308362,3.45393258426966,0.77547931382442,"N",299.570332769454,NA
"24B-3.W","2","4","B","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00503528334748285,419.60694562357,3.27849927849928,0.766273187183811,"W",139.868981874523,NA
"24B-4.O","2","4","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00089271506131388,74.3929217761567,3.88670694864049,0.795363214837713,"O",24.7976405920522,NA
"24B-4.I","2","4","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00201913732705469,168.261443921224,4.42167255594818,0.815555072778623,"I",56.0871479737414,NA
"24B-4.N","2","4","B","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00284210681953169,236.842234960974,3.98289828982898,0.799313583815029,"N",78.9474116536579,NA
"24B-4.E","2","4","B","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00101917690914286,84.9314090952387,4.73576309794988,0.825655281969817,"E",28.3104696984129,NA
"24C-1.O","2","4","C","1","O",545.8,69.9,0,0,59.5,2.5,0,33055.5555555556,945795.580988714,860358713.506067,1388.88888888889,39739.3101255762,36149525.7775658,0.00144402229816084,120.335191513403,5.40421329822252,0.843852796052632,"O",40.1117305044677,2.64569860417889e-06
"24C-1.I","2","4","C","1","I",547.4,50.8,0,0,116.5,5.5,0.5,65000,2559055.11811024,2334711286.08924,3055.55555555556,120297.462817148,109751385.243511,0.00601185982773755,500.988318978129,4.94384615384615,0.831758767956516,"I",166.996106326043,1.09825718446064e-05
"24C-1.S","2","4","C","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00653417260262524,544.514383552103,4.88332140300644,0.830027983939652,"S",181.504794517368,NA
"24C-1.W","2","4","C","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00377922067485165,314.935056237638,6.03225806451613,0.857798165137615,"W",104.978352079213,NA
"24C-2.O","2","4","C","2","O",610.1,68.3,0,0,134,0,0,74444.4444444445,2179925.16674801,2216620573.7216,0,0,0,-0.000105260290724504,-8.77169089370866,0.235054347826086,0.190319031903189,"O",-2.92389696456955,-1.72529570110644e-07
"24C-2.I","2","4","C","2","I",687.4,44.9,0,0,83.5,3,0,46388.8888888889,2066320.21776788,2367314196.15607,1666.66666666667,74239.0497401633,85053204.6523138,0.0106151264663736,884.5938721978,4.2360346184107,0.809015777610819,"I",294.864624065933,1.54424301227431e-05
"24C-2.N","2","4","C","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000536583824958104,44.7153187465086,2.73852140077821,0.732514571190675,"N",14.9051062488362,NA
"24C-2.E","2","4","C","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000475867989337673,-39.6556657781394,0.251923076923078,0.201228878648234,"E",-13.2185552593798,NA
"24C-3.O","2","4","C","3","O",583,62.3,0,0,76.5,3.5,0.5,42777.7777777778,1373283.39575531,1334373699.54224,1944.44444444444,62421.9725343321,60653349.9791927,-0.000334531761105579,-27.8776467587982,3.0367474589523,0.752275808638388,"O",-9.29254891959942,-5.73810910987271e-07
"24C-3.I","2","4","C","3","I",433.5,51,0,0,105,4,0,58333.3333333333,2287581.69934641,1652777777.77778,2222.22222222222,87145.9694989107,62962962.962963,0.00288717256333034,240.597713610862,4.50947521865889,0.818494509855801,"I",80.1992378702872,6.66014432140793e-06
"24C-3.N","2","4","C","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000317986457144245,-26.4988714286871,2.26540755467198,0.693759512937596,"N",-8.83295714289569,NA
"24C-3.W","2","4","C","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074037879581279,616.982329843992,4.2967032967033,0.811203319502075,"W",205.660776614664,NA
"24C-4.O","2","4","C","4","O",601.1,48.8,0,0,97.5,7.5,0,54166.6666666667,2219945.35519126,2224015255.00911,4166.66666666667,170765.027322404,171078096.539162,-0.000129533939391493,-10.7944949492911,0.163983303518187,0.140881147540984,"O",-3.59816498309702,-2.15494825139732e-07
"24C-4.I","2","4","C","4","I",636.6,58.4,0,0,158.5,5.5,0,88055.5555555555,3015601.21765601,3199552891.93303,3055.55555555556,104642.313546423,111025494.672755,0.00274932532970560,229.110444142133,5.83690176322418,0.853734917564705,"I",76.3701480473777,4.31876426281118e-06
"24C-4.S","2","4","C","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013841784658951,115.348205491258,2.45940170940171,0.710932674490426,"S",38.4494018304194,NA
"24C-4.E","2","4","C","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000255057573843154,-21.2547978202628,0.556489262371616,0.35752849430114,"E",-7.08493260675428,NA
"34A-1.O","3","4","A","1","O",308.8,20.5,0,0,0,0,0,0,0,0,0,0,0,0.00377726193061372,314.771827551144,5.99961802902979,0.857135061391542,"O",104.923942517048,1.22320658374797e-05
"34A-1.I","3","4","A","1","I",304,26.2,0,0,0,0,0,0,0,0,0,0,0,0.00298229494984747,248.524579153956,7.45030782761654,0.881661115736886,"I",82.8415263846521,9.81018075607722e-06
"34A-1.S","3","4","A","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00448226709451425,373.522257876187,8.3121693121693,0.892613636363636,"S",124.507419292062,NA
"34A-1.E","3","4","A","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00183205042073833,152.670868394861,5.66840277777778,0.850039052330122,"E",50.8902894649536,NA
"34A-2.O","3","4","A","2","O",358.8,32.8,0,0,6.5,0,0,3611.11111111111,220189.701897019,131673441.734417,0,0,0,0.00228245903133240,190.204919277700,6.9132581100141,0.873629801265484,"O",63.4016397592334,6.36136853771573e-06
"34A-2.I","3","4","A","2","I",550.6,44.9,6,0,79,4,0,47222.2222222222,2103439.74263796,1930256537.16077,2222.22222222222,98985.3996535511,90835601.748742,0.00471146240499457,392.621867082881,7.55710764174198,0.883138083349337,"I",130.873955694294,8.55696041590006e-06
"34A-2.S","3","4","A","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00643512876700086,536.260730583405,6.88778220451527,0.87322165165418,"S",178.753576861135,NA
"34A-2.W","3","4","A","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0097511238486926,812.593654057717,6.16632996632997,0.860458560420974,"W",270.864551352572,NA
"34A-3.O","3","4","A","3","O",595.2,55.3,0,0,6,0.5,0,3333.33333333333,120554.550934298,119590114.526823,277.777777777778,10046.2125778581,9965842.87723528,0.00920475146062768,767.062621718974,4.94819359236538,0.831881732752693,"O",255.687540572991,1.54649722120761e-05
"34A-3.I","3","4","A","3","I",438.1,46.9,0,0,38.5,1.5,1,21944.4444444444,935797.204453921,683287925.452105,833.333333333333,35536.6027007818,25947642.7386875,0.00513543020332454,427.952516943712,7.38076673164393,0.880679175065902,"I",142.650838981237,1.17220502244340e-05
"34A-3.N","3","4","A","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0058907104127889,490.892534399075,5.01808318264014,0.833834134615385,"N",163.630844799691,NA
"34A-3.W","3","4","A","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00494481286376639,412.067738647199,5.63119834710744,0.849197694344914,"W",137.355912882400,NA
"34A-4.O","3","4","A","4","O",347.1,44,0,0,4.5,0.5,0,2500,113636.363636364,65738636.3636364,277.777777777778,12626.2626262626,7304292.92929293,0.00327230289928132,272.691908273443,6.09116331096197,0.858979414780346,"O",90.8973027578144,9.42755084782864e-06
"34A-4.I","3","4","A","4","I",399.3,56.4,1.5,0,0,0,0,833.333333333333,29550.8274231678,19666075.6501182,0,0,0,0.00581384058799959,484.486715666632,7.55654383735706,0.883130383130383,"I",161.495571888877,1.45600816128214e-05
"34A-4.N","3","4","A","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0104266986437490,868.891553645753,6.59238451935082,0.868289073419387,"N",289.630517881918,NA
"34A-4.E","3","4","A","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00684029088626493,570.024240522077,8.18030513176145,0.891071158785315,"E",190.008080174026,NA
"34B-1.O","3","4","B","1","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000162301337133035,-13.5251114277529,4.94014598540146,0.83165396903416,"O",-4.50837047591764,NA
"34B-1.I","3","4","B","1","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00545183973584539,454.319977987116,7.48863636363636,0.882195448460509,"I",151.439992662372,NA
"34B-1.N","3","4","B","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00841608532188247,701.340443490206,7.05273833671399,0.875818639798489,"N",233.780147830069,NA
"34B-1.E","3","4","B","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00318723696696521,265.603080580434,5.9325246398787,0.855752405949256,"E",88.534360193478,NA
"34B-2.O","3","4","B","2","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00339699848199909,283.083206833257,6.56949152542372,0.867890729959695,"O",94.361068944419,NA
"34B-2.I","3","4","B","2","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00252855959092259,210.713299243549,7.21359223300972,0.878250591016549,"I",70.2377664145165,NA
"34B-2.N","3","4","B","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000537715884309941,-44.8096570258284,4.86300174520071,0.829438904598899,"N",-14.9365523419428,NA
"34B-2.W","3","4","B","2","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00189267886913723,157.723239094769,4.36613272311212,0.8136460554371,"W",52.5744130315896,NA
"34B-3.O","3","4","B","3","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00139506538139232,116.255448449360,5.58064516129032,0.848039215686274,"O",38.7518161497867,NA
"34B-3.I","3","4","B","3","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00355935883853442,296.613236544535,7.28269699431356,0.879266378972146,"I",98.8710788481782,NA
"34B-3.S","3","4","B","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00477692175801672,398.07681316806,6.52340752110514,0.867081505661532,"S",132.69227105602,NA
"34B-3.W","3","4","B","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00181807029790401,151.505858158668,5.95185185185185,0.856153436334576,"W",50.5019527195559,NA
"34B-4.O","3","4","B","4","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00352843924854943,294.036604045786,8.23064516129032,0.891665210553905,"O",98.0122013485953,NA
"34B-4.I","3","4","B","4","I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00470681911210909,392.234926009091,7.21673306772909,0.878297129557797,"I",130.744975336364,NA
"34B-4.S","3","4","B","4","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00024589174929921,20.4909791082675,5.85299806576402,0.854078464578041,"S",6.83032636942250,NA
"34B-4.E","3","4","B","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00090272034434894,75.2266953624116,7.44368013757524,0.881568228105906,"E",25.0755651208039,NA
"34C-1.O","3","4","C","1","O",523.7,49.9,9,0.5,51.5,1,0,33611.1111111111,1347138.72188822,1175827581.08810,833.333333333333,33400.1336005344,29152749.9443331,-0.000229273715245017,-19.1061429370847,4.11244979919679,0.804399057344855,"O",-6.36871431236157,-4.37795904611451e-07
"34C-1.I","3","4","C","1","I",264,26.4,0,0,7.5,1,0,4166.66666666667,315656.565656566,138888888.888889,555.555555555556,42087.5420875421,18518518.5185185,0.00270443413191546,225.369510992955,6.52758007117438,0.86715518260253,"I",75.1231703309849,1.02440686814979e-05
"34C-1.N","3","4","C","1","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000231968296971859,-19.3306914143216,4.63525835866262,0.822545846817691,"N",-6.44356380477387,NA
"34C-1.W","3","4","C","1","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022888727965952,190.739399716267,6.02267441860466,0.85760410630019,"W",63.5797999054223,NA
"34C-2.O","3","4","C","2","O",234.7,38.6,0,0,119,2.5,0,66111.1111111111,3425446.17156016,1339920360.77528,1388.88888888889,71963.1548647093,28149587.4112454,-0.000190450253265651,-15.8708544388042,0.65050320219579,0.394124168514412,"O",-5.29028481293475,-8.11462519240098e-07
"34C-2.I","3","4","C","2","I",528.9,45.6,0,0,39,0.5,0,21666.6666666667,950292.397660819,837682748.538012,277.777777777778,12183.2358674464,10739522.417154,0.00459757556407521,383.131297006268,7.17486338797815,0.877673796791444,"I",127.710432335423,8.69271235408435e-06
"34C-2.S","3","4","C","2","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00168883167745032,140.735973120860,7.87786259541985,0.887360275150473,"S",46.9119910402865,NA
"34C-2.E","3","4","C","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00226064082181626,188.386735151355,6.92517605633802,0.873819837831834,"E",62.7955783837851,NA
"34C-3.O","3","4","C","3","O",427.5,67.5,0,0,29,2,0,16111.1111111111,477366.255144033,340123456.790123,1111.11111111111,32921.8106995885,23456790.1234568,-0.000178833304659472,-14.9027753882894,1.77918287937743,0.640182009100455,"O",-4.96759179609645,-4.1832351967128e-07
"34C-3.I","3","4","C","3","I",441.1,55.1,12.5,1.5,62,4.5,0,41388.8888888889,1502319.01593063,1104454863.21167,3333.33333333333,120992.135511192,88949384.9566445,0.00264502030290463,220.418358575386,7.14659685863876,0.877249357326478,"I",73.4727861917953,5.99641873249747e-06
"34C-3.S","3","4","C","3","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00247275621789774,206.063018158145,7.28346456692914,0.879277566539924,"S",68.6876727193817,NA
"34C-3.W","3","4","C","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00130712668478668,108.927223732223,7.1546052631579,0.877369907220654,"W",36.3090745774077,NA
"34C-4.O","3","4","C","4","O",232,30.1,0,0,0,0,0,0,0,0,0,0,0,-0.000192829996034073,-16.0691663361728,0.491115849324805,0.329361296472831,"O",-5.35638877872426,-8.31163776008937e-07
"34C-4.I","3","4","C","4","I",469.5,27,0,0,81.5,4.5,0,45277.7777777778,3353909.46502058,2624434156.3786,2500,185185.185185185,144907407.407407,0.00989877353192713,824.89779432726,6.76589595375723,0.871231857089691,"I",274.965931442420,2.10836496952655e-05
"34C-4.N","3","4","C","4","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00045272727875323,-37.7272732294358,1.16331658291458,0.53774680603949,"N",-12.5757577431453,NA
"34C-4.E","3","4","C","4","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000406738524943379,-33.8948770786149,1.70261697065821,0.629988262910798,"E",-11.2982923595383,NA
"44A-1.O","4","4","A","1","O",517.4,47.2,0,0,3.5,0,0,1944.44444444444,82391.713747646,71049121.1550534,0,0,0,0.00124530641536964,103.775534614137,6.58342077649528,0.868133388681334,"O",34.5918448713789,2.40685430106231e-06
"44A-1.I","4","4","A","1","I",402.8,51.4,0,0,0,0,0,0,0,0,0,0,0,0.000681205268926813,56.7671057439011,6.53691275167785,0.867319679430098,"I",18.9223685813004,1.69117494768325e-06
"44A-1.S","4","4","A","1","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00198788888225420,165.657406854517,0.359615384615386,0.264497878359265,"S",55.2191356181724,NA
"44A-1.E","4","4","A","1","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000348249715734609,29.0208096445507,6.54151838671411,0.867400707825403,"E",9.67360321485024,NA
"44A-2.O","4","4","A","2","O",646.3,69.9,0,0,0,0,0,0,0,0,0,0,0,0.00257940833609336,214.950694674447,4.00274725274725,0.800109829763866,"O",71.650231558149,3.9910387375729e-06
"44A-2.I","4","4","A","2","I",426,60.4,0,0,0,0,0.5,277.777777777778,9197.93966151582,6530537.15967623,0,0,0,0.00473691963278612,394.743302732177,4.29938271604938,0.811298776936517,"I",131.581100910726,1.11195296544275e-05
"44A-2.N","4","4","A","2","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00604251692539053,503.543077115877,4.21307692307692,0.808174708573115,"N",167.847692371959,NA
"44A-2.E","4","4","A","2","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00147301540638182,122.751283865152,4.78292682926829,0.827077182623366,"E",40.9170946217172,NA
"44A-3.O","4","4","A","3","O",663.8,55.9,0,0,1.5,0,0,833.333333333333,29815.1460942159,32985489.9622341,0,0,0,0.00171110665819854,142.592221516545,4.84222059897735,0.828832208052013,"O",47.5307405055151,2.57774428773508e-06
"44A-3.I","4","4","A","3","I",538.5,36.9,12,1,48.5,3.5,0,33611.1111111111,1821740.43962662,1635012044.56489,2500,135501.355013550,121612466.124661,0.0055595757890021,463.297982416842,4.79439252336449,0.82741935483871,"I",154.432660805614,1.03241890232165e-05
"44A-3.N","4","4","A","3","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00449450904516907,374.542420430756,4.7892838742916,0.827267064163033,"N",124.847473476919,NA
"44A-3.W","4","4","A","3","W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00356653470334223,297.211225278520,4.60347551342812,0.821539329010431,"W",99.0704084261732,NA
